nom_hotel,annee,mois,categorie,sous_categorie,is_holiday,nombre_ventes,montant_ventes,nombre_paniers,nombre_produits,hotel_code
Novotel Paris Tour Eiffel,2025,4,F_B,FOOD SALEE,0,648.0,4827.4,459.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,4,F_B,FOOD SUCREE,0,661.0,2330.3,373.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,4,F_B,SANS ALCOOL,0,1493.0,5331.3,918.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,4,NAN,nan,0,7.0,28.0,5.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,4,N_F_B,COSMETIQUE,0,2.0,16.0,2.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,4,N_F_B,SOS,0,307.0,2322.0,256.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,5,F_B,FOOD SALEE,0,610.0,4221.1,443.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,5,F_B,FOOD SALEE,1,65.0,436.9,44.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,5,F_B,FOOD SUCREE,0,553.0,1892.1,331.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,5,F_B,FOOD SUCREE,1,37.0,139.6,28.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,5,F_B,SANS ALCOOL,0,1489.0,5409.5,891.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,5,F_B,SANS ALCOOL,1,139.0,488.0,81.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,5,N_F_B,COSMETIQUE,0,4.0,32.0,4.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,5,N_F_B,COSMETIQUE,1,2.0,16.0,2.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,5,N_F_B,SOS,0,326.0,2430.0,252.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,5,N_F_B,SOS,1,34.0,215.0,27.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,FOOD SALEE,0,676.0,4725.8,528.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,FOOD SUCREE,0,598.0,2033.3999999999999,347.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,0,1895.0,7198.7,1098.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,COSMETIQUE,0,3.0,24.0,3.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,0,440.0,3377.0,318.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,0,841.0,6127.8,599.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,1,25.0,165.9,21.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,0,767.0,2575.7,405.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,1,25.0,75.9,13.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,0,2344.0,10404.3,1313.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,1,72.0,250.4,40.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,COSMETIQUE,0,6.0,48.0,6.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,0,417.0,3588.0,298.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,1,18.0,150.0,15.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,0,683.0,4472.3,472.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,1,21.0,169.4,15.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,0,620.0,2165.1,325.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,1,9.0,26.3,6.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,SANS ALCOOL,0,1952.0,7113.5,1037.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,SANS ALCOOL,1,75.0,268.3,40.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,N_F_B,COSMETIQUE,0,7.0,56.0,7.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,N_F_B,SOS,0,452.0,3440.0,323.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,N_F_B,SOS,1,18.0,143.0,12.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,9,F_B,FOOD SALEE,0,504.0,3433.9,404.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,9,F_B,FOOD SUCREE,0,476.0,1596.7,269.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,9,F_B,SANS ALCOOL,0,1491.0,5617.5,928.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,9,N_F_B,COSMETIQUE,0,4.0,32.0,4.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,9,N_F_B,SOS,0,391.0,3170.0,303.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,10,F_B,FOOD SALEE,0,524.0,3534.2,397.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,10,F_B,FOOD SUCREE,0,610.0,2069.3,334.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,10,F_B,SANS ALCOOL,0,1660.0,5998.0,927.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,10,N_F_B,COSMETIQUE,0,4.0,32.0,4.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,10,N_F_B,SOS,0,374.0,2878.0,274.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,11,F_B,FOOD SALEE,0,450.0,2889.5,349.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,11,F_B,FOOD SALEE,1,23.0,148.3,21.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,11,F_B,FOOD SUCREE,0,467.0,1553.8999999999999,253.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,11,F_B,FOOD SUCREE,1,42.0,130.2,19.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,11,F_B,SANS ALCOOL,0,1236.0,4517.7,748.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,11,F_B,SANS ALCOOL,1,80.0,274.3,48.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,11,NAN,nan,0,2.0,16.0,2.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,11,N_F_B,COSMETIQUE,0,2.0,16.0,2.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,11,N_F_B,SOS,0,289.0,2300.0,234.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,11,N_F_B,SOS,1,19.0,140.0,15.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,12,F_B,FOOD SALEE,0,597.0,4154.7,393.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,12,F_B,FOOD SALEE,1,35.0,225.8,20.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,12,F_B,FOOD SUCREE,0,549.0,1904.0,298.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,12,F_B,FOOD SUCREE,1,20.0,89.1,11.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,12,F_B,SANS ALCOOL,0,1595.0,5758.0,964.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,12,F_B,SANS ALCOOL,1,85.0,303.2,50.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,12,NAN,nan,0,12.0,96.0,11.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,12,N_F_B,COSMETIQUE,0,8.0,64.0,6.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,12,N_F_B,SOS,0,246.0,1813.0,189.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,12,N_F_B,SOS,1,4.0,26.0,4.0,0.0,H3546
Novotel Porte d’Italie,2024,9,F_B,FOOD SALEE,0,5.0,12.5,5.0,0.0,
Novotel Porte d’Italie,2024,9,F_B,FOOD SUCREE,0,17.0,46.3,12.0,0.0,
Novotel Porte d’Italie,2024,9,F_B,SANS ALCOOL,0,18.0,92.0,15.0,0.0,
Novotel Porte d’Italie,2024,10,F_B,FOOD SALEE,0,60.0,167.4,48.0,0.0,
Novotel Porte d’Italie,2024,10,F_B,FOOD SUCREE,0,112.0,318.6,84.0,0.0,
Novotel Porte d’Italie,2024,10,F_B,SANS ALCOOL,0,59.0,299.5,43.0,0.0,
Novotel Porte d’Italie,2024,10,NAN,nan,0,13.0,83.4,10.0,0.0,
Novotel Porte d’Italie,2024,11,F_B,FOOD SALEE,0,46.0,126.5,32.0,0.0,
Novotel Porte d’Italie,2024,11,F_B,FOOD SALEE,1,2.0,8.1,2.0,0.0,
Novotel Porte d’Italie,2024,11,F_B,FOOD SUCREE,0,67.0,190.35999999999999,52.0,0.0,
Novotel Porte d’Italie,2024,11,F_B,FOOD SUCREE,1,7.0,19.5,4.0,0.0,
Novotel Porte d’Italie,2024,11,F_B,SANS ALCOOL,0,57.0,292.5,46.0,0.0,
Novotel Porte d’Italie,2024,11,F_B,SANS ALCOOL,1,4.0,20.0,4.0,0.0,
Novotel Porte d’Italie,2024,11,NAN,nan,0,7.0,43.0,5.0,0.0,
Novotel Porte d’Italie,2024,11,N_F_B,SOS,0,1.0,0.7,1.0,0.0,
Novotel Porte d’Italie,2024,12,F_B,FOOD SALEE,0,59.0,205.9,46.0,0.0,
Novotel Porte d’Italie,2024,12,F_B,FOOD SALEE,1,2.0,6.0,2.0,0.0,
Novotel Porte d’Italie,2024,12,F_B,FOOD SUCREE,0,80.0,227.79999999999998,67.0,0.0,
Novotel Porte d’Italie,2024,12,F_B,FOOD SUCREE,1,3.0,8.2,2.0,0.0,
Novotel Porte d’Italie,2024,12,F_B,SANS ALCOOL,0,37.0,190.0,31.0,0.0,
Novotel Porte d’Italie,2024,12,F_B,SANS ALCOOL,1,1.0,5.0,1.0,0.0,
Novotel Porte d’Italie,2024,12,NAN,nan,0,4.0,32.5,4.0,0.0,
Novotel Porte d’Italie,2024,12,N_F_B,SOS,0,1.0,0.7,1.0,0.0,
Novotel Porte d’Italie,2025,1,F_B,FOOD SALEE,0,9.0,23.9,7.0,0.0,
Novotel Porte d’Italie,2025,1,F_B,FOOD SUCREE,0,12.0,35.7,11.0,0.0,
Novotel Porte d’Italie,2025,1,F_B,SANS ALCOOL,0,5.0,26.0,4.0,0.0,
Novotel Porte d’Italie,2025,1,NAN,nan,0,6.0,66.0,4.0,0.0,
Novotel Porte d’Italie,2025,2,F_B,FOOD SALEE,0,24.0,78.3,17.0,0.0,
Novotel Porte d’Italie,2025,2,F_B,FOOD SUCREE,0,15.0,41.7,12.0,0.0,
Novotel Porte d’Italie,2025,2,F_B,SANS ALCOOL,0,15.0,65.0,11.0,0.0,
Novotel Porte d’Italie,2025,2,NAN,nan,0,6.0,66.0,4.0,0.0,
Novotel Porte d’Italie,2025,3,F_B,FOOD SALEE,0,34.0,130.0,25.0,0.0,
Novotel Porte d’Italie,2025,3,F_B,FOOD SUCREE,0,51.0,191.6,44.0,0.0,
Novotel Porte d’Italie,2025,3,F_B,SANS ALCOOL,0,39.0,165.5,32.0,0.0,
Novotel Porte d’Italie,2025,3,NAN,nan,0,1.0,7.5,1.0,0.0,
Novotel Porte d’Italie,2025,4,F_B,FOOD SALEE,0,31.0,80.6,19.0,0.0,
Novotel Porte d’Italie,2025,4,F_B,FOOD SUCREE,0,20.0,78.7,15.0,0.0,
Novotel Porte d’Italie,2025,4,F_B,SANS ALCOOL,0,32.0,132.5,25.0,0.0,
Novotel Porte d’Italie,2025,5,F_B,FOOD SALEE,0,23.0,73.0,16.0,0.0,
Novotel Porte d’Italie,2025,5,F_B,FOOD SUCREE,0,81.0,284.6,65.0,0.0,
Novotel Porte d’Italie,2025,5,F_B,FOOD SUCREE,1,2.0,6.0,2.0,0.0,
Novotel Porte d’Italie,2025,5,F_B,SANS ALCOOL,0,103.0,442.0,75.0,0.0,
Novotel Porte d’Italie,2025,5,F_B,SANS ALCOOL,1,3.0,14.0,2.0,0.0,
Novotel Porte d’Italie,2025,5,NAN,nan,0,6.0,64.5,5.0,0.0,
Novotel Porte d’Italie,2025,6,F_B,FOOD SALEE,0,13.0,114.2,13.0,0.0,
Novotel Porte d’Italie,2025,6,F_B,FOOD SUCREE,0,32.0,132.5,27.0,0.0,
Novotel Porte d’Italie,2025,6,F_B,SANS ALCOOL,0,68.0,300.5,60.0,0.0,
Novotel Porte d’Italie,2025,6,NAN,nan,0,2.0,12.0,1.0,0.0,
Novotel Porte d’Italie,2025,7,F_B,FOOD SALEE,0,31.0,146.1,23.0,0.0,
Novotel Porte d’Italie,2025,7,F_B,FOOD SUCREE,0,55.0,182.4,46.0,0.0,
Novotel Porte d’Italie,2025,7,F_B,SANS ALCOOL,0,93.0,431.5,70.0,0.0,
Novotel Porte d’Italie,2025,8,F_B,FOOD SALEE,0,19.0,95.8,16.0,0.0,
Novotel Porte d’Italie,2025,8,F_B,FOOD SALEE,1,3.0,7.800000000000001,2.0,0.0,
Novotel Porte d’Italie,2025,8,F_B,FOOD SUCREE,0,30.0,87.1,22.0,0.0,
Novotel Porte d’Italie,2025,8,F_B,FOOD SUCREE,1,2.0,6.0,2.0,0.0,
Novotel Porte d’Italie,2025,8,F_B,SANS ALCOOL,0,62.0,288.5,46.0,0.0,
Novotel Porte d’Italie,2025,8,F_B,SANS ALCOOL,1,5.0,23.5,3.0,0.0,
Novotel Porte d’Italie,2025,9,F_B,FOOD SALEE,0,24.0,59.1,18.0,0.0,
Novotel Porte d’Italie,2025,9,F_B,FOOD SUCREE,0,35.0,118.89999999999999,26.0,0.0,
Novotel Porte d’Italie,2025,9,F_B,SANS ALCOOL,0,21.0,105.5,18.0,0.0,
Novotel Porte d’Italie,2025,10,F_B,FOOD SALEE,0,5.0,26.0,4.0,0.0,
Novotel Porte d’Italie,2025,10,F_B,FOOD SUCREE,0,9.0,31.299999999999997,8.0,0.0,
Novotel Porte d’Italie,2025,11,F_B,FOOD SALEE,0,24.0,52.15,20.0,0.0,
Novotel Porte d’Italie,2025,11,F_B,FOOD SUCREE,0,41.0,108.0,33.0,0.0,
Novotel Porte d’Italie,2025,11,F_B,SANS ALCOOL,0,29.0,131.0,24.0,0.0,
Novotel Porte d’Italie,2025,12,F_B,FOOD SALEE,0,19.0,52.5,18.0,0.0,
Novotel Porte d’Italie,2025,12,F_B,FOOD SUCREE,0,33.0,97.3,24.0,0.0,
Novotel Porte d’Italie,2025,12,F_B,FOOD SUCREE,1,3.0,9.0,2.0,0.0,
Novotel Porte d’Italie,2025,12,F_B,SANS ALCOOL,0,52.0,260.0,38.0,0.0,
Novotel Porte d’Italie,2025,12,F_B,SANS ALCOOL,1,1.0,5.0,1.0,0.0,
Ibis budget Nice,2023,1,,,0,23.25,249.75,20.0,11.5,H2075
Ibis budget Nice,2023,2,,,0,23.25,249.75,20.0,11.5,H2075
Ibis budget Nice,2023,3,,,0,23.25,249.75,20.0,11.5,H2075
Ibis budget Nice,2023,4,,,0,23.25,249.75,20.0,11.5,H2075
Ibis budget Nice,2023,5,,,0,23.25,249.75,20.0,11.5,H2075
Ibis budget Nice,2023,6,,,0,23.25,249.75,20.0,11.5,H2075
Ibis budget Nice,2023,7,,,0,23.25,249.75,20.0,11.5,H2075
Ibis budget Nice,2023,12,,,0,23.25,249.75,20.0,11.5,H2075
Ibis budget Nice,2023,1,,,1,0.25,3.25,0.25,0.25,H2075
Ibis budget Nice,2023,2,,,1,0.25,3.25,0.25,0.25,H2075
Ibis budget Nice,2023,3,,,1,0.25,3.25,0.25,0.25,H2075
Ibis budget Nice,2023,4,,,1,0.25,3.25,0.25,0.25,H2075
Ibis budget Nice,2023,5,,,1,0.25,3.25,0.25,0.25,H2075
Ibis budget Nice,2023,6,,,1,0.25,3.25,0.25,0.25,H2075
Ibis budget Nice,2023,7,,,1,0.25,3.25,0.25,0.25,H2075
Ibis budget Nice,2023,12,,,1,0.25,3.25,0.25,0.25,H2075
Ibis budget Nice,2024,1,,,0,167.0,530.96,119.3,27.6,H2075
Ibis budget Nice,2024,2,,,0,167.0,530.96,119.3,27.6,H2075
Ibis budget Nice,2024,1,,,1,2.0,4.65,1.5,1.7,H2075
Ibis budget Nice,2024,2,,,1,2.0,4.65,1.5,1.7,H2075
Ibis budget Strasbourg Centre République,2024,1,,,0,249.0,914.0,195.33333333333334,26.0,HB6A3
Ibis budget Strasbourg Centre République,2024,2,,,0,249.0,914.0,195.33333333333334,26.0,HB6A3
Ibis budget Strasbourg Centre République,2024,3,,,0,249.0,914.0,195.33333333333334,26.0,HB6A3
Ibis budget Strasbourg Centre République,2024,4,,,0,249.0,914.0,195.33333333333334,26.0,HB6A3
Ibis budget Strasbourg Centre République,2024,5,,,0,249.0,914.0,195.33333333333334,26.0,HB6A3
Ibis budget Strasbourg Centre République,2024,6,,,0,249.0,914.0,195.33333333333334,26.0,HB6A3
Ibis budget Strasbourg Centre République,2024,7,,,0,249.0,914.0,195.33333333333334,26.0,HB6A3
Ibis budget Strasbourg Centre République,2024,8,,,0,249.0,914.0,195.33333333333334,26.0,HB6A3
Ibis budget Strasbourg Centre République,2024,9,,,0,249.0,914.0,195.33333333333334,26.0,HB6A3
Ibis budget Strasbourg Centre République,2024,1,,,1,13.0,51.833333333333336,10.0,7.666666666666667,HB6A3
Ibis budget Strasbourg Centre République,2024,2,,,1,13.0,51.833333333333336,10.0,7.666666666666667,HB6A3
Ibis budget Strasbourg Centre République,2024,3,,,1,13.0,51.833333333333336,10.0,7.666666666666667,HB6A3
Ibis budget Strasbourg Centre République,2024,4,,,1,13.0,51.833333333333336,10.0,7.666666666666667,HB6A3
Ibis budget Strasbourg Centre République,2024,5,,,1,13.0,51.833333333333336,10.0,7.666666666666667,HB6A3
Ibis budget Strasbourg Centre République,2024,6,,,1,13.0,51.833333333333336,10.0,7.666666666666667,HB6A3
Ibis budget Strasbourg Centre République,2024,7,,,1,13.0,51.833333333333336,10.0,7.666666666666667,HB6A3
Ibis budget Strasbourg Centre République,2024,8,,,1,13.0,51.833333333333336,10.0,7.666666666666667,HB6A3
Ibis budget Strasbourg Centre République,2024,9,,,1,13.0,51.833333333333336,10.0,7.666666666666667,HB6A3
Novotel Megève Mont-Blanc,2024,1,,,0,112.2,1215.9950000000001,82.6,48.1,HB5I0
Novotel Megève Mont-Blanc,2024,2,,,0,112.2,1215.9950000000001,82.6,48.1,HB5I0
Novotel Megève Mont-Blanc,2024,1,,,1,3.1,32.245,2.5,2.5,HB5I0
Novotel Megève Mont-Blanc,2024,2,,,1,3.1,32.245,2.5,2.5,HB5I0
Novotel Paris Tour Eiffel,2024,1,,,0,1169.0,5784.88375,722.375,0.0,H3546
Novotel Paris Tour Eiffel,2024,2,,,0,1169.0,5784.88375,722.375,0.0,H3546
Novotel Paris Tour Eiffel,2024,3,,,0,1169.0,5784.88375,722.375,0.0,H3546
Novotel Paris Tour Eiffel,2024,4,,,0,1169.0,5784.88375,722.375,0.0,H3546
Novotel Paris Tour Eiffel,2024,1,,,1,35.0,153.55,21.875,0.0,H3546
Novotel Paris Tour Eiffel,2024,2,,,1,35.0,153.55,21.875,0.0,H3546
Novotel Paris Tour Eiffel,2024,3,,,1,35.0,153.55,21.875,0.0,H3546
Novotel Paris Tour Eiffel,2024,4,,,1,35.0,153.55,21.875,0.0,H3546
Novotel Porte d’Italie,2024,1,,,0,160.75,582.415,125.5,0.0,
Novotel Porte d’Italie,2024,2,,,0,160.75,582.415,125.5,0.0,
Novotel Porte d’Italie,2024,3,,,0,160.75,582.415,125.5,0.0,
Novotel Porte d’Italie,2024,4,,,0,160.75,582.415,125.5,0.0,
Novotel Porte d’Italie,2024,5,,,0,160.75,582.415,125.5,0.0,
Novotel Porte d’Italie,2024,6,,,0,160.75,582.415,125.5,0.0,
Novotel Porte d’Italie,2024,7,,,0,160.75,582.415,125.5,0.0,
Novotel Porte d’Italie,2024,8,,,0,160.75,582.415,125.5,0.0,
Novotel Porte d’Italie,2024,1,,,1,4.75,16.7,3.75,0.0,
Novotel Porte d’Italie,2024,2,,,1,4.75,16.7,3.75,0.0,
Novotel Porte d’Italie,2024,3,,,1,4.75,16.7,3.75,0.0,
Novotel Porte d’Italie,2024,4,,,1,4.75,16.7,3.75,0.0,
Novotel Porte d’Italie,2024,5,,,1,4.75,16.7,3.75,0.0,
Novotel Porte d’Italie,2024,6,,,1,4.75,16.7,3.75,0.0,
Novotel Porte d’Italie,2024,7,,,1,4.75,16.7,3.75,0.0,
Novotel Porte d’Italie,2024,8,,,1,4.75,16.7,3.75,0.0,
